Title,humidity,temperature,pressure,voc,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b,data_cleaned
0,43.6,69.433,1004.882,,0.01,15.5,14.9,16.1,49.9,48.6,51.3,19.4,19.2,19.7,55.8,57.1,54.5,3328.7375,3237.798,3419.677,959.917,945.649,974.185,158.1235,153.216,163.031,15.259,18.38,12.138,2.0365,1.925,2.148,0.752,0.784,0.72,19.531,20.739,18.323,18.867,19.665,18.069,27.809,28.622,26.996,28.627,29.922,27.332,30.4815,31.245,29.718,30.8925,32.067,29.718,
0,44.334,67.4,1004.683,,0.01,13.8,13.4,14.2,43.9,43.2,44.6,18.4,18.2,18.5,62.2,63.0,61.4,2928.2425000000003,2882.319,2974.166,844.9085,841.406,848.411,144.5155,142.433,146.598,15.5805,19.158,12.003,1.9225,1.807,2.038,0.7435,0.677,0.81,37.798,59.755,15.841,30.251,44.702,15.8,38.839,53.541,24.137,46.528000000000006,68.87,24.186,41.1265,55.867,26.386,48.78,71.174,26.386,
0,43.733,66.3,1004.687,,0.01,10.9,10.7,11.1,34.1,34.2,34.0,16.3,16.3,16.3,76.6,76.4,76.7,2273.823,2279.348,2268.298,656.6595,664.307,649.012,117.525,118.712,116.338,13.737,19.105,8.369,1.5195,1.429,1.61,0.5345,0.496,0.573,86.339,160.751,11.927,60.9185,109.91,11.927,67.991,117.722,18.26,93.712,169.164,18.26,69.65350000000001,119.257,20.05,95.4445,170.839,20.05,
0,44.666,66.434,1004.649,,0.01,10.5,10.4,10.7,32.5,32.8,32.2,15.9,16.0,15.8,79.6,79.0,80.1,2167.498,2185.895,2149.101,627.177,638.658,615.696,116.116,118.255,113.977,14.828,20.499,9.157,1.5215,1.505,1.538,0.5720000000000001,0.467,0.677,94.155,177.028,11.282,65.884,120.486,11.282,72.9165,128.252,17.581,101.565,185.549,17.581,74.62849999999999,129.813,19.444,103.3655,187.287,19.444,
0,45.567,66.467,1004.484,,0.01,10.7,10.6,10.8,33.2,33.4,33.0,16.1,16.1,16.0,78.3,77.9,78.7,2211.451,2225.166,2197.736,641.1605,651.994,630.327,117.236,119.525,114.947,14.93,20.27,9.59,1.6485,1.453,1.844,0.5635,0.528,0.599,93.4085,175.266,11.551,65.463,119.375,11.551,72.52,127.145,17.895,100.816,183.737,17.895,74.278,128.651,19.905,102.656,185.407,19.905,
0,41.533,76.466,1006.933,,0.01,7.9,6.9,8.8,26.8,24.2,29.4,14.4,13.6,15.1,92.5,99.9,86.1,1786.9585,1613.406,1960.511,512.6485,469.707,555.59,73.5375,63.503,83.572,5.0665,5.381,4.752,0.7495,0.758,0.741,0.26,0.238,0.282,9.4165,8.633,10.2,9.4165,8.633,10.2,13.0995,11.852,14.347,13.0995,11.852,14.347,13.92,12.618,15.222,13.92,12.618,15.222,
0,47.8,75.9,1007.57,,0.01,8.3,7.4,9.3,27.8,25.5,30.1,14.7,14.0,15.3,89.9,96.0,84.5,1854.7365,1702.151,2007.322,533.8589999999999,495.962,571.756,79.9535,68.793,91.114,5.581,5.723,5.439,0.773,0.621,0.925,0.31,0.274,0.346,9.8075,9.173,10.442,9.8075,9.173,10.442,13.9285,12.714,15.143,13.9285,12.714,15.143,14.741,13.409,16.073,14.741,13.409,16.073,
0,48.733,74.566,1007.495,,0.01,8.4,7.6,9.3,28.0,25.7,30.3,14.7,14.1,15.3,89.4,95.5,84.1,1867.121,1714.295,2019.947,537.3375,499.091,575.584,80.5795,70.934,90.225,5.146,5.425,4.867,0.9,0.792,1.008,0.2815,0.205,0.358,9.928999999999998,9.306,10.552,9.928999999999998,9.306,10.552,13.965,12.831,15.099,13.965,12.831,15.099,14.8805,13.663,16.098,14.8805,13.663,16.098,
0,43.633,74.966,1007.497,,0.01,7.0,6.1,7.9,24.5,22.0,27.0,13.7,12.9,14.5,99.0,107.2,91.9,1633.1055,1464.841,1801.37,468.7075,425.353,512.062,63.0445,53.377,72.712,3.702,3.705,3.699,0.518,0.467,0.569,0.186,0.16,0.212,8.507,7.755,9.259,8.507,7.755,9.259,11.572,10.314,12.83,11.572,10.314,12.83,12.177,10.865,13.489,12.177,10.865,13.489,
0,43.233,75.034,1007.738,,0.01,7.4,6.6,8.3,26.7,24.0,29.4,14.4,13.5,15.1,92.8,100.6,86.1,1779.167,1597.402,1960.932,506.4935,461.166,551.821,65.8305,57.398,74.263,4.049,3.933,4.165,0.696,0.569,0.823,0.2425,0.192,0.293,9.726,9.342,10.11,9.574,9.038,10.11,12.7345,11.753,13.716,12.887,12.058,13.716,13.491,12.4,14.582,13.644,12.706,14.582,
0,45.234,75.467,1007.808,,0.01,8.8,7.8,9.9,31.4,28.1,34.7,15.6,14.8,16.4,81.8,89.1,75.6,2093.191,1875.241,2311.141,596.9504999999999,542.752,651.149,79.7495,69.743,89.756,5.621,5.76,5.482,1.02,0.899,1.141,0.4195,0.359,0.48,11.681,11.299,12.063,11.481,10.899,12.063,15.4505,14.421,16.48,15.652,14.824,16.48,16.462,15.311,17.613,16.664,15.715,17.613,
0,42.9,77.5,1007.585,,0.01,9.9,8.9,11.0,33.7,30.6,36.9,16.2,15.4,16.9,77.3,83.5,71.9,2247.7575,2038.361,2457.154,642.0515,591.824,692.279,93.9625,83.718,104.207,6.880000000000001,7.509,6.251,0.936,0.822,1.05,0.3409999999999999,0.296,0.386,11.985,11.118,12.852,11.985,11.118,12.852,16.812,15.577,18.047,16.812,15.577,18.047,17.907,16.511,19.303,17.907,16.511,19.303,
0,42.234,78.566,1007.663,,0.01,9.1,8.2,10.1,31.4,28.6,34.1,15.6,14.9,16.3,81.9,88.0,76.6,2090.7495,1907.522,2273.977,597.5895,551.992,643.187,84.777,75.062,94.492,5.871,6.306,5.436,0.891,0.802,0.98,0.2735,0.222,0.325,11.1245,10.317,11.932,11.1245,10.317,11.932,15.413,14.187,16.639,15.413999999999998,14.187,16.641,16.372500000000002,15.067,17.678,16.372500000000002,15.067,17.678,
0,36.0,81.0,1007.657,,0.01,6.9,6.1,7.6,24.4,22.1,26.8,13.7,12.9,14.4,99.2,106.9,92.5,1628.769,1470.631,1786.907,465.2495,425.315,505.184,61.12950000000001,53.606,68.653,3.692,3.563,3.821,0.534,0.471,0.597,0.1679999999999999,0.148,0.188,8.514,7.732,9.296,8.514,7.732,9.296,11.4295,10.286,12.573,11.4295,10.286,12.573,12.0765,10.854,13.299,12.0765,10.854,13.299,
0,33.2,83.534,1007.467,,0.01,7.3,6.5,8.1,26.5,23.9,29.0,14.3,13.5,15.0,93.3,100.7,86.9,1766.0515,1595.68,1936.423,503.631,461.167,546.095,64.3465,56.418,72.275,3.9995,4.154,3.845,0.6825,0.688,0.677,0.2495,0.245,0.254,9.2045,8.486,9.923,9.2045,8.486,9.923,12.2955,11.13,13.461,12.2955,11.13,13.461,13.0405,11.852,14.229,13.0405,11.852,14.229,
0,31.966,85.233,1007.316,,0.01,7.5,6.6,8.3,27.1,24.5,29.7,14.5,13.7,15.2,91.7,99.0,85.5,1805.962,1631.986,1979.938,513.8199999999999,471.279,556.361,65.283,56.813,73.753,4.1965,4.446,3.947,0.569,0.509,0.629,0.182,0.149,0.215,9.415,8.65,10.18,9.415,8.65,10.18,12.5665,11.421,13.712,12.5665,11.421,13.712,13.2335,12.016,14.451,13.2335,12.016,14.451,
0,33.034,86.5,1007.213,,0.01,7.7,6.9,8.5,27.7,25.2,30.3,14.7,13.9,15.3,90.1,96.8,84.2,1849.767,1682.307,2017.227,527.9455,486.589,569.302,68.225,60.549,75.901,4.327,4.662,3.992,0.6645,0.63,0.699,0.1975,0.203,0.192,9.787,9.014,10.56,9.787,9.014,10.56,13.062,11.923,14.201,13.062,11.923,14.201,13.8195,12.648,14.991,13.8195,12.648,14.991,
Πάτρα: Ολιγόωρος νυκτερινός αποκλεισμός στον Ανισόπεδο Κόμβο της Περιμετρικής Πατρών στα Μποζαΐτικα ,31.934,86.466,1006.928,,0.01,7.3,6.5,8.2,27.4,24.4,30.4,14.6,13.7,15.4,90.9,99.2,83.8,1828.569,1628.387,2028.751,518.296,468.826,567.766,61.249,53.627,68.871,3.656,3.667,3.645,0.7025,0.598,0.807,0.2975,0.289,0.306,9.611,8.775,10.447,9.611,8.775,10.447,12.418500000000002,11.22,13.617,12.418500000000002,11.22,13.617,13.1355,11.869,14.402,13.1355,11.869,14.402,πάτρα ολιγόωρος νυκτερινός αποκλεισμός ανισόπεδο κόμβο της περιμετρικής πατρών στα μποζαΐτικα
0,33.367,84.367,1006.694,,0.01,7.0,6.1,7.9,27.0,23.8,30.2,14.5,13.5,15.3,91.9,101.1,84.3,1801.6,1587.243,2015.957,509.807,454.387,565.227,55.729,47.95,63.508,2.9615,2.813,3.11,0.5215,0.428,0.615,0.196,0.161,0.231,9.4235,8.423,10.424,9.4235,8.423,10.424,11.9585,10.588,13.329,11.9585,10.588,13.329,12.5305,11.057,14.004,12.5305,11.057,14.004,
0,35.133,83.4,1006.894,,0.01,6.8,6.0,7.7,26.7,23.7,29.7,14.4,13.5,15.2,92.7,101.4,85.4,1781.1345,1580.377,1981.892,504.2515,456.11,552.393,54.169,46.749,61.589,2.896,3.183,2.609,0.4415,0.535,0.348,0.156,0.178,0.134,9.3155,8.453,10.178,9.3155,8.453,10.178,11.7655,10.543,12.988,11.7655,10.543,12.988,12.286,11.139,13.433,12.286,11.139,13.433,
0,37.3,82.433,1006.786,,0.01,7.9,6.9,8.9,30.5,26.9,34.1,15.4,14.4,16.3,83.7,92.3,76.5,2033.7145,1791.374,2276.055,575.8365,515.015,636.658,63.691500000000005,55.579,71.804,3.6185,3.792,3.445,0.5445,0.508,0.581,0.2289999999999999,0.252,0.206,10.7565,9.677,11.836,10.7565,9.677,11.836,13.6855,12.205,15.166,13.6855,12.205,15.166,14.317,12.831,15.803,14.317,12.831,15.803,
0,39.534,81.133,1006.861,,0.01,8.1,7.2,9.1,31.0,27.4,34.6,15.5,14.6,16.4,82.6,90.9,75.6,2069.0805,1828.571,2309.59,586.623,527.068,646.178,66.1725,58.636,73.709,3.7125,3.84,3.585,0.6234999999999999,0.546,0.701,0.2345,0.197,0.272,11.0205,9.945,12.096,11.0205,9.945,12.096,14.096,12.703,15.489,14.096,12.703,15.489,14.7185,13.258,16.179,14.7185,13.258,16.179,
0,40.666,80.6,1006.844,,0.01,10.5,9.2,11.8,38.6,34.2,43.1,17.3,16.3,18.2,69.2,76.4,63.2,2576.1265000000003,2281.386,2870.867,731.1305,655.367,806.894,89.8495,78.555,101.144,5.676,6.114,5.238,0.876,0.895,0.857,0.2605,0.276,0.245,13.9165,12.585,15.248,13.9165,12.585,15.248,18.29,16.391,20.189,18.29,16.391,20.189,19.234,17.325,21.143,19.234,17.325,21.143,
0,42.834,79.233,1007.534,,0.01,12.7,11.0,14.3,46.4,41.1,51.6,18.8,17.8,19.7,59.4,65.7,54.2,3091.0265,2742.127,3439.926,876.7925,788.896,964.689,110.0355,94.523,125.548,7.189,7.588,6.79,1.106,0.94,1.272,0.4405,0.407,0.474,16.921999999999997,15.383,18.461,16.887,15.383,18.391,22.34,20.117,24.563,22.3415,20.117,24.566,23.547,21.17,25.924,23.547,21.17,25.924,
0,44.667,78.7,1007.887,,0.01,13.0,11.3,14.6,46.5,41.4,51.6,18.8,17.9,19.7,59.3,65.4,54.2,3099.489,2758.925,3440.053,883.938,797.312,970.564,114.711,98.53,130.892,7.3065,7.592,7.021,1.1225,1.006,1.239,0.411,0.366,0.456,16.9755,15.488,18.463,16.8995,15.488,18.311,22.6345,20.397,24.872,22.658,20.397,24.919,23.828,21.447,26.209,23.828,21.447,26.209,
0,45.033,77.567,1007.938,,0.01,11.7,10.3,13.1,40.8,36.6,44.9,17.7,16.8,18.6,66.2,72.4,61.0,2716.9965,2437.844,2996.149,776.202,705.596,846.808,106.525,92.224,120.826,6.811,6.902,6.72,1.012,0.867,1.157,0.408,0.333,0.483,14.78,13.544,16.016,14.78,13.544,16.016,20.1255,18.184,22.067,20.1255,18.184,22.067,21.211,19.093,23.329,21.211,19.093,23.329,
0,47.8,77.4,1007.746,,0.01,12.9,11.4,14.5,44.8,40.2,49.5,18.5,17.6,19.4,61.1,66.9,56.2,2989.9765,2681.985,3297.968,856.2265,775.806,936.647,119.015,103.251,134.779,7.885999999999999,8.572,7.2,1.0605,0.937,1.184,0.424,0.316,0.532,16.414,15.055,17.773,16.35,15.053,17.647,22.404,20.349,24.459,22.428,20.349,24.507,23.675,21.423,25.927,23.675,21.423,25.927,
0,54.367,75.333,1007.29,,0.01,13.5,11.8,15.1,45.9,41.2,50.5,18.7,17.8,19.5,60.0,65.6,55.2,3057.879,2746.946,3368.812,880.1500000000001,798.565,961.735,125.8045,108.922,142.687,8.1845,8.543,7.826,1.208,1.083,1.333,0.4655,0.432,0.499,16.961,15.574,18.348,16.872,15.574,18.17,23.2905,21.025,25.556,23.315,21.025,25.605,24.6545,22.216,27.093,24.6545,22.216,27.093,
0,55.7,74.966,1006.77,,0.01,13.2,11.6,14.7,44.1,39.8,48.4,18.4,17.5,19.2,62.0,67.5,57.3,2939.213,2654.627,3223.799,848.677,774.671,922.683,125.7,110.15,141.25,8.6975,9.718,7.677,1.2325,1.095,1.37,0.4515,0.346,0.557,16.3285,15.04,17.617,16.3175,15.04,17.595,22.759500000000003,20.841,24.678,22.762500000000003,20.841,24.684,24.1335,22.052,26.215,24.1335,22.052,26.215,
0,41.867,50.0,1010.943,,0.01,5.7,5.5,5.9,21.8,21.4,22.2,12.8,12.7,13.0,107.9,109.3,106.5,1452.34,1426.071,1478.609,406.219,406.072,406.366,47.988,45.971,50.005,3.5345,3.789,3.28,0.6565,0.694,0.619,0.2654999999999999,0.296,0.235,3164.194,6319.718,8.67,2110.6545,4212.639,8.67,2112.2265,4212.639,11.814,3165.766,6319.718,11.814,2112.635,4212.639,12.631,3166.1745,6319.718,12.631,
0,42.233,50.166,1010.793,,0.01,4.7,4.7,4.8,18.5,18.4,18.5,11.7,11.7,11.7,121.3,121.4,121.3,1230.1365,1229.34,1230.933,344.19550000000004,349.583,338.808,39.114,38.733,39.495,3.1835,3.515,2.852,0.6695,0.814,0.525,0.2675,0.304,0.231,3159.6925,6312.462,6.923,2107.3415,4207.76,6.923,2108.639,4207.76,9.518,3160.99,6312.462,9.518,2109.0145,4207.76,10.269,3161.3655000000003,6312.462,10.269,
0,42.5,50.534,1010.573,,0.01,4.5,4.5,4.5,17.2,17.3,17.1,11.2,11.2,11.2,127.2,126.9,127.6,1147.5245,1151.954,1143.095,321.02250000000004,327.73,314.315,38.825500000000005,38.076,39.575,3.3225,3.592,3.053,0.6885,0.772,0.605,0.2755,0.328,0.223,3145.6765,6284.999,6.354,2097.8285,4189.303,6.354,2099.032,4189.303,8.761,3146.88,6284.999,8.761,2099.441,4189.303,9.579,3147.289,6284.999,9.579,
0,43.334,50.034,1010.98,,0.01,4.5,4.4,4.6,17.6,17.4,17.8,11.3,11.3,11.4,125.4,126.5,124.4,1171.574,1157.481,1185.667,327.1915,328.172,326.211,37.963,36.509,39.417,3.1145,3.382,2.847,0.5780000000000001,0.611,0.545,0.223,0.182,0.264,3165.7715,6324.811,6.732,2111.3865,4216.041,6.732,2112.592,4216.041,9.143,3166.977,6324.811,9.143,2112.9565,4216.041,9.872,3167.3415,6324.811,9.872,
0,40.334,50.966,1011.103,,0.01,4.7,4.5,4.8,18.1,17.8,18.3,11.5,11.4,11.6,123.2,124.4,122.0,1203.7255,1186.793,1220.658,336.2525,336.48,336.025,38.902,36.826,40.978,2.954,3.271,2.637,0.6005,0.699,0.502,0.218,0.236,0.2,3130.0525,6253.302,6.803,2087.548,4168.293,6.803,2088.7495,4168.293,9.206,3131.254,6253.302,9.206,2089.0955,4168.293,9.898,3131.6,6253.302,9.898,
0,42.1,50.6,1011.565,,0.01,6.5,6.3,6.6,24.9,24.6,25.2,13.8,13.8,13.9,97.7,98.6,96.8,1662.2705,1642.639,1681.902,464.676,466.971,462.381,54.19499999999999,51.98,56.41,3.9635,4.28,3.647,0.7765,0.758,0.795,0.275,0.278,0.272,3155.8125,6301.593,10.032,2105.225,4200.418,10.032,2106.9655,4200.418,13.513,3157.553,6301.593,13.513,2107.451,4200.418,14.484,3158.0385,6301.593,14.484,
0,41.867,50.4,1011.872,,0.01,11.5,11.2,11.8,42.6,41.6,43.7,18.1,17.9,18.3,63.8,65.1,62.5,2842.1495,2772.358,2911.941,794.904,790.005,799.803,100.471,97.265,103.677,7.598000000000001,8.287,6.909,1.492,1.665,1.319,0.5630000000000001,0.675,0.451,3164.431,6310.417,18.445,2112.4345,4206.427,18.442,2115.7515,4206.427,25.076,3167.7465,6310.417,25.076,2116.654,4206.427,26.881,3168.6490000000003,6310.417,26.881,
0,35.367,52.767,1012.311,,0.01,11.1,10.8,11.4,40.8,39.9,41.7,17.7,17.6,17.9,66.1,67.3,65.0,2719.918,2662.482,2777.354,763.492,758.495,768.489,97.4645,93.572,101.357,7.145,7.479,6.811,1.3145,1.247,1.382,0.4825,0.447,0.518,3077.2725,6137.633,16.912,2054.0855,4091.288,16.883,2057.2195,4091.288,23.151,3080.4065,6137.633,23.18,2058.077,4091.288,24.866,3081.2495,6137.633,24.866,
0,34.5,53.7,1012.899,,0.01,8.4,8.2,8.7,31.2,30.8,31.6,15.6,15.5,15.7,82.2,83.1,81.3,2080.645,2052.342,2108.948,583.8025,585.43,582.175,73.81049999999999,70.871,76.75,5.5645,6.087,5.042,0.9645,1.007,0.922,0.3844999999999999,0.408,0.361,3041.798,6071.361,12.235,2029.6,4046.974,12.226,2032.0055,4046.974,17.037,3044.199,6071.361,17.037,2032.614,4046.974,18.254,3044.8075,6071.361,18.254,
0,30.233,54.834,1012.832,,0.01,4.1,3.9,4.4,16.5,15.7,17.2,10.9,10.6,11.2,131.0,135.0,127.2,1098.3125,1049.338,1147.287,306.2615,298.087,314.436,32.865,30.794,34.936,2.1785,2.289,2.068,0.3585,0.364,0.353,0.1375,0.132,0.143,3010.68,6015.437,5.923,2007.7795,4009.636,5.923,2008.7515,4009.636,7.867,3011.652,6015.437,7.867,2008.988,4009.636,8.34,3011.8885,6015.437,8.34,
0,28.3,55.833,1012.532,,0.01,4.2,3.9,4.4,16.5,15.6,17.5,10.9,10.5,11.3,130.9,136.1,126.0,1100.173,1036.675,1163.671,306.9755,294.607,319.344,33.2325,30.789,35.676,2.4290000000000003,2.767,2.091,0.489,0.552,0.426,0.1585,0.187,0.13,2978.0315,5950.18,5.883,1986.022,3966.161,5.883,1987.1095,3966.161,8.058,2979.119,5950.18,8.058,1987.3725,3966.161,8.584,2979.382,5950.18,8.584,
0,25.567,57.966,1012.236,,0.01,3.6,3.5,3.7,14.5,14.1,15.0,10.1,9.9,10.3,142.2,145.0,139.6,967.7605,938.653,996.868,271.219,266.549,275.889,28.7185,27.936,29.501,2.34,2.696,1.984,0.47,0.511,0.429,0.149,0.147,0.151,1709.701,3414.689,4.713,1140.6450000000002,2276.577,4.713,1141.712,2277.214,6.21,1710.7795,3415.349,6.21,1142.0475,2277.382,6.713,1711.1170000000002,3415.521,6.713,
LIVE: Καιρός-Κακοκαιρία «Μπάρμπαρα»: Χιονίζει στο κέντρο της Αθήνας- Κλείνει η Αθηνών- Λαμίας- Ποια σχολεία θα είναι κλειστά,24.833,59.233,1012.044,,0.01,2.9,2.8,3.1,12.4,11.9,12.8,9.1,8.9,9.3,156.9,160.4,153.5,825.667,794.921,856.413,230.844,225.47,236.218,21.518,20.648,22.388,1.6835,2.011,1.356,0.2465,0.291,0.202,0.0665,0.048,0.085,8.8095,13.781,3.838,7.1225000000000005,10.407,3.838,8.2315,11.5,4.963,9.926,14.889,4.963,8.517,11.816,5.218,10.2125,15.207,5.218,live καιρόςκακοκαιρία μπάρμπαρα χιονίζει κέντρο της αθήνας κλείνει αθηνών λαμίας ποια σχολεία είναι κλειστά
0,24.8,60.367,1012.156,,0.01,3.5,3.4,3.6,14.7,14.3,15.1,10.2,10.0,10.3,141.3,143.8,138.8,977.796,950.673,1004.919,274.0785,270.51,277.647,25.852,24.687,27.017,1.86,2.123,1.597,0.395,0.378,0.412,0.1699999999999999,0.133,0.207,5.375500000000001,6.013,4.738,5.1530000000000005,5.568,4.738,6.425,6.851,5.999,6.649,7.299,5.999,6.8735,7.321,6.426,7.098,7.77,6.426,
0,27.434,56.4,1012.722,,0.01,5.5,5.3,5.6,21.8,21.0,22.6,12.9,12.6,13.1,107.8,110.7,105.2,1453.6725,1402.53,1504.815,408.0445,401.844,414.245,46.075,48.069,44.081,5.554500000000001,8.412,2.697,0.533,0.514,0.552,0.237,0.193,0.281,71.499,134.815,8.183,50.0,91.817,8.183,52.9755,95.283,10.668,74.6255,138.583,10.668,53.543,95.816,11.27,75.21050000000001,139.151,11.27,
0,29.466,54.6,1013.474,,0.01,5.5,5.5,5.6,21.7,21.3,22.1,12.8,12.7,13.0,108.2,109.7,106.7,1447.4254999999998,1419.262,1475.589,407.3145,406.149,408.48,49.5125,54.938,44.087,7.8825,12.962,2.803,0.6245,0.6,0.649,0.2075,0.234,0.181,153.1155,297.88,8.351,104.0025,199.654,8.351,107.3195,203.966,10.673,156.83,302.987,10.673,107.999,204.588,11.41,157.56300000000002,303.716,11.41,
0,31.133,52.966,1014.291,,0.01,7.1,6.8,7.3,27.5,26.4,28.5,14.6,14.3,14.9,90.8,93.5,88.1,1831.8605,1761.153,1902.568,514.057,503.96,524.154,63.713,68.115,59.311,9.2825,15.367,3.198,0.612,0.647,0.577,0.242,0.247,0.237,266.4585,521.792,11.125,179.7645,348.407,11.122,183.89,353.298,14.482,271.227,527.972,14.482,184.5745,353.855,15.294,271.987,528.68,15.294,
0,31.6,52.567,1014.889,,0.01,8.9,8.7,9.1,33.3,33.0,33.6,16.1,16.0,16.2,78.0,78.6,77.5,2220.7465,2200.238,2241.255,620.7705,619.818,621.723,81.0675,82.883,79.252,9.6495,14.314,4.985,0.891,0.937,0.845,0.317,0.279,0.355,1055.167,2096.856,13.478,705.3149999999999,1397.915,12.715,709.5615,1401.565,17.558,1059.9685,2101.498,18.439,710.629,1402.06,19.198,1060.837,2102.115,19.559,
0,31.0,52.3,1015.067,,0.01,17.0,16.5,17.5,60.5,60.1,60.8,21.1,21.1,21.2,47.2,47.5,47.0,4030.5715,4005.605,4055.538,1132.12,1137.099,1127.141,158.4785,151.741,165.216,14.313,16.006,12.62,2.3885,2.595,2.182,0.8775,0.976,0.779,3102.6985,6179.941,25.456,2071.0775000000003,4119.52,22.635,2076.094,4119.52,32.668,3108.204,6179.941,36.467,2078.5365,4119.52,37.553,3109.726,6179.941,39.511,
0,30.767,52.3,1015.659,,0.01,15.2,14.8,15.6,54.8,54.4,55.2,20.2,20.2,20.3,51.5,51.8,51.2,3651.1165,3623.632,3678.601,1026.1105,1028.452,1023.769,138.0515,131.752,144.351,11.5775,12.413,10.742,2.0515,2.313,1.79,0.696,0.742,0.65,3097.879,6172.538,23.22,2067.6855,4114.548,20.823,2072.0695,4114.548,29.591,3102.612,6172.538,32.686,2073.8355,4114.548,33.123,3103.865,6172.538,35.192,
0,29.867,53.067,1016.231,,0.01,20.3,19.6,21.1,73.9,71.5,76.3,22.9,22.6,23.2,39.5,40.7,38.4,4925.839,4766.543,5085.135,1386.6084999999998,1363.878,1409.339,182.9785,174.766,191.191,15.169,16.09,14.248,2.615,2.673,2.557,0.8805000000000001,0.906,0.855,3062.708,6093.351,32.065,2043.9295,4061.418,26.441,2049.5135,4061.418,37.609,3068.964,6093.351,44.577,2052.6155,4061.418,43.813,3070.6285,6093.351,47.906,
0,31.034,53.034,1016.366,,0.01,28.1,27.0,29.1,101.0,97.9,104.1,25.7,25.5,26.0,29.7,30.6,28.9,6732.588,6527.405,6937.771,1896.075,1870.236,1921.914,256.9295,247.038,266.821,22.8215,25.263,20.38,3.7025,3.984,3.421,1.279,1.365,1.193,3076.2525,6108.274,44.231,2052.451,4071.471,33.431,2059.9605,4071.471,48.45,3085.156,6108.274,62.038,2064.896,4071.471,58.321,3087.4205,6108.274,66.567,
0,30.566,53.067,1016.78,,0.01,11.8,11.5,12.0,42.3,41.7,42.9,18.0,17.9,18.2,64.2,65.0,63.5,2817.2695000000003,2777.755,2856.784,795.5505,795.956,795.145,108.6525,105.549,111.756,9.9105,10.671,9.15,1.84,1.956,1.724,0.6875,0.674,0.701,3057.5600000000004,6097.725,17.395,2040.143,4064.372,15.914,2043.547,4064.372,22.722,3061.2740000000003,6097.725,24.823,2044.981,4064.372,25.59,3062.371,6097.725,27.017,
0,30.4,53.067,1016.974,,0.01,3.6,3.5,3.8,14.4,13.9,14.8,10.0,9.8,10.2,143.2,146.1,140.5,957.012,927.822,986.202,266.7075,262.818,270.597,29.7415,28.112,31.371,2.298,2.425,2.171,0.4535,0.507,0.4,0.1694999999999999,0.146,0.193,3054.8075,6104.724,4.891,2036.9885,4069.086,4.891,2038.028,4069.086,6.97,3055.847,6104.724,6.97,2038.2985,4069.086,7.511,3056.1175000000003,6104.724,7.511,
0,48.466,68.9,1006.595,,0.01,9.5,10.0,9.0,29.2,30.5,28.0,15.1,15.4,14.7,86.5,83.8,89.5,1948.3925,2030.226,1866.559,555.4355,589.711,521.16,110.106,122.284,97.928,17.5195,24.358,10.681,3.209,4.019,2.399,1.3025,1.608,0.997,10.2155,11.544,8.887,10.026,11.198,8.854,17.0785,19.48,14.677,17.328500000000002,19.911,14.746,20.458,23.663,17.253,20.6325,24.012,17.253,
0,50.867,68.2,1006.837,,0.01,8.6,9.6,7.6,24.9,27.7,22.1,13.8,14.6,13.0,97.8,90.3,106.6,1660.5790000000002,1844.528,1476.63,474.29,534.861,413.719,109.3935,129.208,89.579,20.963,29.458,12.468,3.889,4.896,2.882,1.462,1.875,1.049,10.8805,14.95,6.811,9.92,13.029,6.811,17.415,22.32,12.51,18.395,24.28,12.51,21.3755,27.28,15.471,22.363,29.255,15.471,
0,50.666,67.033,1007.34,,0.01,8.2,9.0,7.3,23.4,25.9,20.9,13.4,14.1,12.5,102.5,95.0,111.3,1558.433,1725.059,1391.807,445.7815,500.101,391.462,103.4145,119.48,87.349,18.8895,25.925,11.854,3.8315,4.761,2.902,1.364,1.792,0.936,10.2075,13.997,6.418,9.3205,12.223,6.418,16.1625,20.496,11.829,17.063499999999998,22.298,11.829,20.163,25.533,14.793,21.0705,27.348,14.793,
0,54.0,66.2,1007.768,,0.01,8.6,9.6,7.6,24.4,27.2,21.6,13.7,14.5,12.8,99.2,91.4,108.6,1627.6105,1815.474,1439.747,464.9535,528.223,401.684,112.864,132.68,93.048,22.3935,31.777,13.01,4.0835,5.043,3.124,1.5975,1.899,1.296,13.0275,19.487,6.568,11.2615,15.955,6.568,19.3135,26.155,12.472,21.112,29.752,12.472,23.6575,31.614,15.701,25.475,35.249,15.701,
