time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2023-03-21T13:00:00Z,41.445,41.445,,71.7,71.7,,1005.932,1005.932,,,,,0.01,13.3,11.9,14.7,48.1,43.1,53.2,19.1,18.2,20.0,57.5,63.2,52.8,3209.6310000000003,2872.315,3546.947,913.3655,829.099,997.632,118.1065,107.261,128.952,8.992,10.05,7.934,1.248,1.085,1.411,0.47450000000000003,0.402,0.547,17.5265,16.146,18.907,17.353,16.12,18.586,23.5385,21.71,25.367,23.614,21.736,25.492,24.961,23.04,26.882,24.961,23.04,26.882
2023-03-21T14:00:00Z,41.642,41.642,,71.558,71.558,,1005.892,1005.892,,,,,0.01,14.8,13.3,16.4,51.5,46.7,56.4,19.7,18.9,20.5,54.3,59.1,50.2,3434.29,3111.805,3756.775,980.1505,899.579,1060.722,137.5695,123.407,151.732,10.14,11.567,8.713,1.2925,1.083,1.502,0.4465,0.373,0.52,18.758000000000003,17.48,20.036,18.4835,17.395,19.572,25.844,24.034,27.654,26.016,24.105,27.927,27.444499999999998,25.369,29.52,27.447,25.369,29.525
2023-03-21T15:00:00Z,39.35,39.35,,72.45,72.45,,1005.152,1005.152,,,,,0.01,12.3,11.1,13.4,42.9,39.2,46.7,18.2,17.4,18.9,63.4,68.4,59.1,2861.187,2611.269,3111.105,816.6804999999999,756.408,876.953,112.11349999999999,101.898,122.329,7.301500000000001,8.162,6.441,0.9635,0.758,1.169,0.3095,0.253,0.366,16.951999999999998,17.323,16.581,16.4545,16.333,16.576,22.127000000000002,21.704,22.55,22.627000000000002,22.704,22.55,23.176000000000002,22.549,23.803,23.6765,23.55,23.803
2023-03-21T16:00:00Z,37.711,37.711,,71.7,71.7,,1004.673,1004.673,,,,,0.01,15.8,14.1,17.4,57.9,52.0,63.8,20.7,19.8,21.6,49.1,53.9,45.1,3857.245,3463.764,4250.726,1093.664,999.203,1188.125,137.1735,123.763,150.584,9.2305,10.858,7.603,1.2730000000000001,1.233,1.313,0.46699999999999997,0.48,0.454,22.061500000000002,21.442,22.681,20.250500000000002,19.779,20.722,27.6355,26.581,28.69,29.113500000000002,27.908,30.319,30.163,28.655,31.671,30.5435,29.308,31.779
2023-03-21T17:00:00Z,40.633,40.633,,68.767,68.767,,1004.438,1004.438,,,,,0.01,30.7,27.2,34.2,108.9,96.7,121.0,26.4,25.3,27.4,27.7,30.9,25.1,7257.085,6446.7,8067.47,2064.4415,1861.135,2267.748,286.092,258.875,313.309,26.490000000000002,30.98,22.0,3.3205,3.267,3.374,1.2125,1.187,1.238,40.9505,37.617,44.284,30.070999999999998,28.294,31.848,43.26349999999999,41.282,45.245,57.081,52.929,61.233,52.232,49.621,54.843,61.027499999999996,56.711,65.344
2023-03-21T18:00:00Z,46.0,46.0,,66.567,66.567,,1005.351,1005.351,,,,,0.01,35.1,30.9,39.4,124.2,109.8,138.7,27.7,26.5,28.7,24.5,27.5,22.1,8282.251,7317.193,9247.309,2354.627,2112.832,2596.422,328.9565,294.972,362.941,31.452,36.514,26.39,4.023,3.666,4.38,1.391,1.294,1.488,54.86450000000001,58.136,51.593,38.5945,41.433,35.756,53.709500000000006,56.325,51.094,74.343,76.39,72.296,64.869,66.716,63.022,78.98599999999999,80.719,77.253
2023-03-21T19:00:00Z,43.3,43.3,,65.166,65.166,,1005.845,1005.845,,,,,0.01,15.0,13.1,16.9,55.0,48.4,61.6,20.3,19.2,21.3,51.3,57.3,46.5,3664.071,3223.658,4104.484,1038.3645,929.313,1147.416,137.63,125.417,149.843,14.5905,19.256,9.925,1.5735000000000001,1.481,1.666,0.5715,0.506,0.637,88.3835,154.345,22.422,63.0,106.243,19.757,70.903,114.049,27.757,96.8375,162.942,30.733,73.9735,116.534,31.413,98.66650000000001,164.615,32.718
2023-03-21T20:00:00Z,40.6,40.6,,64.667,64.667,,1005.982,1005.982,,,,,0.01,7.5,6.7,8.2,28.0,25.0,31.0,14.7,13.9,15.5,89.4,97.4,82.7,1866.849,1668.286,2065.412,528.5515,479.539,577.564,68.271,67.187,69.355,8.9975,13.691,4.304,0.7330000000000001,0.682,0.784,0.2615,0.27,0.253,102.1565,193.523,10.79,70.706,130.622,10.79,74.83800000000001,135.37,14.306,106.54700000000001,198.788,14.306,75.6525,136.07,15.235,107.4025,199.57,15.235
2023-03-21T21:00:00Z,40.534,40.534,,64.0,64.0,,1005.782,1005.782,,,,,0.01,6.2,5.7,6.8,22.8,20.8,24.8,13.2,12.5,13.8,104.5,111.7,98.1,1518.544,1384.477,1652.611,431.278,398.698,463.858,59.954499999999996,60.784,59.125,8.5275,13.432,3.623,0.737,0.706,0.768,0.2485,0.233,0.264,113.0425,217.615,8.47,77.3215,146.173,8.47,80.93900000000001,150.495,11.383,116.9895,222.596,11.383,81.676,151.148,12.204,117.7685,223.333,12.204
2023-03-21T22:00:00Z,41.0,41.0,,64.0,64.0,,1005.608,1005.608,,,,,0.01,5.0,4.6,5.4,17.9,16.5,19.3,11.5,10.9,12.0,123.7,130.6,117.5,1195.402,1103.056,1287.748,340.76149999999996,318.116,363.407,50.082,51.712,48.452,7.89,12.994,2.786,0.609,0.599,0.619,0.215,0.21,0.22,119.48949999999999,232.547,6.432,81.05999999999999,155.688,6.432,84.145,159.541,8.749,122.871,236.993,8.749,84.7215,160.108,9.335,123.489,237.643,9.335
2023-03-21T23:00:00Z,41.933,41.933,,64.0,64.0,,1005.536,1005.536,,,,,0.01,4.1,3.8,4.4,14.9,13.7,16.0,10.2,9.7,10.7,140.1,147.6,133.4,990.517,912.004,1069.03,281.757,262.824,300.69,41.164,44.147,38.181,7.3445,12.038,2.651,0.558,0.518,0.598,0.19,0.184,0.196,117.234,229.289,5.179,79.264,153.349,5.179,81.914,156.764,7.064,120.1525,233.241,7.064,82.39250000000001,157.163,7.622,120.67150000000001,233.721,7.622
2023-03-22T00:00:00Z,43.367,43.367,,63.1,63.1,,1005.169,1005.169,,,,,0.01,2.8,2.7,3.0,10.8,10.0,11.6,8.3,7.9,8.7,170.2,177.6,163.3,717.8230000000001,664.46,771.186,203.2385,191.065,215.412,28.933,33.43,24.436,6.547499999999999,11.373,1.722,0.35950000000000004,0.376,0.343,0.14500000000000002,0.155,0.135,142.971,282.47,3.472,95.87100000000001,188.27,3.472,97.9215,191.178,4.665,145.287,285.909,4.665,98.249,191.475,5.023,145.644,286.265,5.023
2023-03-22T01:00:00Z,44.067,44.067,,62.234,62.234,,1004.541,1004.541,,,,,0.01,2.0,1.9,2.0,7.8,7.4,8.2,6.6,6.3,6.8,201.8,206.8,197.0,518.3755,492.231,544.52,146.41199999999998,140.987,151.837,20.859,26.314,15.404,5.865,10.476,1.254,0.2415,0.209,0.274,0.0815,0.093,0.07,138.6305,275.149,2.112,92.62049999999999,183.129,2.112,94.33600000000001,185.8,2.872,140.5135,278.155,2.872,94.586,186.012,3.16,140.776,278.392,3.16
2023-03-22T02:00:00Z,45.709,45.709,,61.966,61.966,,1004.384,1004.384,,,,,0.01,2.0,2.0,2.1,7.9,7.6,8.2,6.7,6.5,6.8,200.4,204.1,196.9,525.4365,506.198,544.675,148.478,145.293,151.663,22.375,28.129,16.621,6.189,11.168,1.21,0.273,0.27,0.276,0.099,0.111,0.087,149.3585,296.616,2.101,99.809,197.517,2.101,101.583,200.266,2.9,151.40349999999998,299.907,2.9,101.848,200.51,3.186,151.683,300.18,3.186
2023-03-22T03:00:00Z,45.233,45.233,,61.1,61.1,,1004.595,1004.595,,,,,0.01,2.0,2.0,2.1,7.8,7.3,8.4,6.6,6.3,6.9,201.2,208.2,194.7,521.337,485.228,557.446,147.22,140.224,154.216,22.161,27.774,16.548,6.318499999999999,11.383,1.254,0.2715,0.31,0.233,0.10500000000000001,0.136,0.074,176.614,351.063,2.165,117.9105,233.656,2.165,119.69250000000001,236.4,2.985,178.66,354.335,2.985,119.933,236.626,3.24,178.933,354.626,3.24
2023-03-22T04:00:00Z,45.778,45.778,,61.5,61.5,,1004.653,1004.653,,,,,0.01,2.1,2.0,2.1,7.9,7.5,8.3,6.7,6.4,6.9,199.7,204.8,194.9,529.2325000000001,502.23,556.235,149.6975,145.071,154.324,22.621000000000002,28.239,17.003,6.3245,11.244,1.405,0.3105,0.314,0.307,0.1245,0.096,0.153,172.32399999999998,342.493,2.155,115.089,228.023,2.155,116.8435,230.709,2.978,174.364,345.75,2.978,117.152,230.952,3.352,174.7025,346.053,3.352
2023-03-22T05:00:00Z,44.722,44.722,,62.611,62.611,,1004.625,1004.625,,,,,0.01,2.2,2.1,2.3,8.8,8.2,9.3,7.2,6.8,7.5,190.2,196.6,184.2,583.5564999999999,546.497,620.616,164.112,154.623,173.601,23.4845,28.373,18.596,6.308999999999999,11.027,1.591,0.33399999999999996,0.424,0.244,0.1385,0.185,0.092,148.612,294.69,2.534,99.4395,196.345,2.534,101.22149999999999,198.909,3.534,150.726,297.918,3.534,101.503,199.226,3.78,151.039,298.298,3.78
2023-03-22T06:00:00Z,42.0,42.0,,66.316,66.316,,1004.881,1004.881,,,,,0.01,4.3,3.8,4.7,16.5,14.4,18.6,10.9,10.1,11.7,130.8,142.7,120.8,1100.34,962.929,1237.751,309.572,275.806,343.338,38.147,38.552,37.742,5.5649999999999995,8.369,2.761,0.537,0.544,0.53,0.1915,0.229,0.154,58.867,111.761,5.973,40.758,75.543,5.973,43.068999999999996,78.294,7.844,61.2705,114.697,7.844,43.622,78.858,8.386,61.8425,115.299,8.386
2023-03-22T12:00:00Z,32.317,32.317,,78.2,78.2,,1002.925,1002.925,,,,,0.01,4.8,4.3,5.4,18.5,16.5,20.5,11.7,10.9,12.4,121.2,131.1,112.7,1231.907,1097.175,1366.639,347.601,314.894,380.308,40.633,36.127,45.139,2.9779999999999998,3.188,2.768,0.54,0.526,0.554,0.1775,0.125,0.23,5.9575,5.397,6.518,5.9559999999999995,5.397,6.515,7.918,7.161,8.675,7.918,7.161,8.675,8.497,7.675,9.319,8.497,7.675,9.319
2023-03-22T13:00:00Z,26.666,26.666,,77.867,77.867,,1002.918,1002.918,,,,,0.01,2.4,2.1,2.7,9.7,8.4,10.9,7.7,7.0,8.4,180.5,194.1,168.8,644.605,560.902,728.308,180.90800000000002,158.775,203.041,17.8585,15.694,20.023,1.0434999999999999,0.953,1.134,0.221,0.201,0.241,0.083,0.051,0.115,2.548,2.139,2.957,2.548,2.139,2.957,3.386,2.865,3.907,3.386,2.865,3.907,3.596,3.043,4.149,3.596,3.043,4.149
2023-03-22T14:00:00Z,25.733,25.733,,79.367,79.367,,1002.876,1002.876,,,,,0.01,3.0,2.6,3.4,12.4,10.7,14.0,9.1,8.3,9.9,157.0,170.6,145.4,824.8064999999999,714.722,934.891,231.19350000000003,202.638,259.749,22.801000000000002,19.718,25.884,1.498,1.601,1.395,0.2435,0.296,0.191,0.07100000000000001,0.079,0.063,3.6475,3.093,4.202,3.6475,3.093,4.202,4.6945,3.981,5.408,4.6945,3.981,5.408,4.9825,4.306,5.659,4.9825,4.306,5.659
2023-03-22T15:00:00Z,25.167,25.167,,79.0,79.0,,1002.823,1002.823,,,,,0.01,3.1,2.8,3.5,12.9,11.2,14.5,9.3,8.5,10.1,153.3,166.0,142.3,858.0205,749.496,966.545,242.02249999999998,214.251,269.794,23.6735,20.718,26.629,1.5314999999999999,1.552,1.511,0.28300000000000003,0.287,0.279,0.1175,0.12,0.115,3.8975,3.361,4.434,3.8975,3.361,4.434,5.032,4.385,5.679,5.032,4.385,5.679,5.3095,4.652,5.967,5.3095,4.652,5.967
2023-03-22T16:00:00Z,27.133,27.133,,76.534,76.534,,1003.486,1003.486,,,,,0.01,5.2,4.5,5.9,20.7,18.1,23.2,12.5,11.6,13.3,112.0,122.8,103.0,1378.5425,1208.868,1548.217,389.68899999999996,346.353,433.025,40.711,35.118,46.304,2.4775,2.511,2.444,0.46299999999999997,0.415,0.511,0.16099999999999998,0.181,0.141,6.968,6.183,7.753,6.968,6.183,7.753,8.812,7.771,9.853,8.812,7.771,9.853,9.312000000000001,8.239,10.385,9.312000000000001,8.239,10.385
2023-03-22T17:00:00Z,29.633,29.633,,74.1,74.1,,1004.333,1004.333,,,,,0.01,11.3,9.9,12.6,40.6,36.2,44.9,17.7,16.8,18.5,66.4,72.9,61.0,2705.9489999999996,2416.564,2995.334,769.0395,695.381,842.698,101.00049999999999,88.303,113.698,7.598,8.269,6.927,1.1185,1.02,1.217,0.4555,0.412,0.499,14.55,13.283,15.817,14.421,13.23,15.612,19.619500000000002,17.786,21.453,19.75,17.84,21.66,21.02,19.067,22.973,21.0245,19.067,22.982
2023-03-22T18:00:00Z,31.433,31.433,,73.334,73.334,,1005.225,1005.225,,,,,0.01,16.5,14.6,18.5,61.1,53.8,68.4,21.2,20.1,22.2,46.8,52.3,42.4,4072.6800000000003,3586.735,4558.625,1154.4845,1032.361,1276.608,144.469,129.097,159.841,11.196000000000002,12.842,9.55,1.4834999999999998,1.378,1.589,0.6295,0.545,0.714,22.2545,20.141,24.368,19.661,18.296,21.026,27.29,25.395,29.185,29.8805,27.146,32.615,31.0875,28.568,33.607,31.524,28.727,34.321
2023-03-22T19:00:00Z,35.466,35.466,,71.367,71.367,,1005.955,1005.955,,,,,0.01,25.5,22.3,28.7,94.1,82.1,106.1,25.1,23.8,26.2,31.7,35.9,28.4,6271.603999999999,5471.977,7071.231,1775.3494999999998,1574.341,1976.358,223.8835,200.726,247.041,18.414,21.874,14.954,2.4909999999999997,2.405,2.577,0.8925000000000001,0.793,0.992,34.771,31.258,38.284,27.651,26.082,29.22,39.2645,37.043,41.486,46.8675,42.46,51.275,47.025000000000006,43.88,50.17,49.658,45.146,54.17
2023-03-22T20:00:00Z,37.567,37.567,,69.2,69.2,,1006.412,1006.412,,,,,0.01,24.6,21.4,27.7,90.1,78.5,101.6,24.7,23.4,25.8,33.0,37.4,29.6,6005.6525,5234.703,6776.602,1703.7759999999998,1510.176,1897.376,217.8155,193.63,242.001,18.4635,21.941,14.986,2.4215,2.336,2.507,0.8755,0.856,0.895,33.533,30.207,36.859,27.1455,25.554,28.737,38.547,36.33,40.764,45.3655,41.187,49.544,45.9535,42.79,49.117,48.117000000000004,43.848,52.386
2023-03-22T21:00:00Z,40.5,40.5,,67.433,67.433,,1006.947,1006.947,,,,,0.01,22.3,19.4,25.2,80.2,69.8,90.6,23.6,22.4,24.7,36.7,41.6,32.8,5348.941999999999,4655.163,6042.721,1514.1525000000001,1343.414,1684.891,202.5285,180.437,224.62,17.441000000000003,20.998,13.884,2.338,2.474,2.202,0.7815000000000001,0.786,0.777,30.680500000000002,28.633,32.728,25.7785,24.802,26.755,37.006,35.519,38.493,42.2125,39.311,45.114,43.436,41.038,45.834,44.878,42.025,47.731
2023-03-22T22:00:00Z,41.933,41.933,,65.633,65.633,,1007.236,1007.236,,,,,0.01,12.6,11.0,14.1,45.7,40.4,51.1,18.7,17.7,19.6,60.1,66.7,54.7,3049.5550000000003,2694.156,3404.954,864.0419999999999,774.419,953.665,112.519,100.409,124.629,9.374,11.71,7.038,1.119,1.038,1.2,0.4235,0.391,0.456,32.0025,45.561,18.444,26.4135,35.029,17.798,32.896,41.142,24.65,38.4525,51.789,25.116,34.5245,42.514,26.535,39.793499999999995,53.038,26.549
2023-03-22T23:00:00Z,41.433,41.433,,65.334,65.334,,1007.252,1007.252,,,,,0.01,8.3,7.4,9.3,30.6,27.2,34.1,15.4,14.5,16.3,83.4,91.5,76.6,2042.9405,1813.315,2272.566,580.4565,522.366,638.547,74.346,67.083,81.609,6.6739999999999995,8.375,4.973,0.8865,0.698,1.075,0.345,0.298,0.392,43.2535,74.483,12.024,32.2495,52.475,12.024,36.2035,56.373,16.034,47.2885,78.543,16.034,37.262,57.268,17.256,48.3595,79.463,17.256
2023-03-23T00:00:00Z,42.6,42.6,,64.3,64.3,,1007.056,1007.056,,,,,0.01,6.6,5.9,7.3,24.5,22.0,27.0,13.7,12.9,14.4,99.1,107.3,92.0,1631.476,1463.736,1799.216,463.329,421.117,505.541,61.0145,58.447,63.582,7.4190000000000005,10.756,4.082,0.7224999999999999,0.614,0.831,0.26,0.222,0.298,73.303,137.189,9.417,51.295,93.173,9.417,54.773,97.063,12.483,76.9365,141.39,12.483,55.556000000000004,97.745,13.367,77.746,142.125,13.367
2023-03-23T01:00:00Z,44.733,44.733,,63.034,63.034,,1006.736,1006.736,,,,,0.01,7.2,6.4,8.0,25.9,23.3,28.6,14.1,13.3,14.9,94.9,102.9,88.0,1728.164,1550.76,1905.568,490.90700000000004,445.469,536.345,69.1795,66.471,71.888,9.032499999999999,13.488,4.577,0.81,0.703,0.917,0.27549999999999997,0.249,0.302,109.7305,209.536,9.925,75.48750000000001,141.05,9.925,80.014,145.977,14.051,114.53599999999999,215.021,14.051,80.881,146.645,15.117,115.45049999999999,215.784,15.117
2023-03-23T02:00:00Z,45.434,45.434,,62.733,62.733,,1006.737,1006.737,,,,,0.01,7.1,6.4,7.7,25.2,22.9,27.6,13.9,13.2,14.6,96.8,104.1,90.5,1682.551,1525.946,1839.156,480.632,441.577,519.687,67.7645,66.528,69.001,8.7975,13.398,4.197,0.8045,0.68,0.929,0.3135,0.287,0.34,106.15249999999999,202.634,9.671,73.05799999999999,136.445,9.671,77.53649999999999,141.527,13.546,110.8825,208.219,13.546,78.405,142.193,14.617,111.8,208.983,14.617
2023-03-23T03:00:00Z,46.4,46.4,,62.0,62.0,,1006.961,1006.961,,,,,0.01,7.2,6.5,7.9,25.5,23.2,27.7,14.0,13.3,14.7,96.2,103.1,90.1,1697.4180000000001,1545.83,1849.006,484.517,445.269,523.765,70.8555,70.251,71.46,9.611,14.834,4.388,0.6835,0.704,0.663,0.279,0.249,0.309,138.88649999999998,268.07,9.703,94.65050000000001,179.598,9.703,99.47550000000001,184.823,14.128,144.07049999999998,274.013,14.128,100.25450000000001,185.454,15.055,144.9055,274.756,15.055
2023-03-23T04:00:00Z,47.267,47.267,,61.334,61.334,,1007.095,1007.095,,,,,0.01,7.8,7.0,8.6,27.4,24.9,29.9,14.6,13.8,15.2,91.0,97.9,85.0,1825.8635,1657.251,1994.476,523.4285,478.987,567.87,76.3685,74.223,78.514,10.279499999999999,15.668,4.891,0.7885,0.777,0.8,0.291,0.293,0.289,136.42499999999998,261.876,10.974,93.4045,175.835,10.974,98.28699999999999,181.111,15.463,141.77800000000002,268.093,15.463,99.1435,181.827,16.46,142.712,268.964,16.46
2023-03-23T05:00:00Z,47.1,47.1,,63.033,63.033,,1007.269,1007.269,,,,,0.01,10.9,9.7,12.2,38.6,34.4,42.7,17.3,16.3,18.1,69.3,76.1,63.6,2570.7884999999997,2292.852,2848.725,729.914,660.093,799.735,105.344,99.192,111.496,12.443,17.691,7.195,1.2109999999999999,1.081,1.341,0.468,0.403,0.533,120.224,224.72,15.728,83.9805,152.233,15.728,90.17150000000001,158.561,21.782,126.854,231.926,21.782,91.45,159.699,23.201,128.2005,233.2,23.201
2023-03-23T06:00:00Z,42.933,42.933,,67.867,67.867,,1007.413,1007.413,,,,,0.01,13.0,11.4,14.5,46.4,41.0,51.8,18.8,17.8,19.8,59.4,65.9,54.1,3092.384,2732.804,3451.964,877.9449999999999,786.261,969.629,117.82300000000001,105.855,129.791,9.382,11.262,7.502,1.3615,1.406,1.317,0.4845,0.479,0.49,27.408,36.344,18.472,23.5705,29.075,18.066,29.9605,34.9,25.021,33.7195,42.222,25.217,31.523500000000002,36.395,26.652,35.178,43.704,26.652
2023-03-23T07:00:00Z,37.966,37.966,,70.966,70.966,,1007.618,1007.618,,,,,0.01,11.4,10.0,12.8,42.0,37.0,47.0,18.0,16.9,18.9,64.5,71.7,58.7,2801.281,2466.1,3136.462,793.5315,708.762,878.301,98.52,86.362,110.678,6.479,6.945,6.013,1.08,0.898,1.262,0.372,0.306,0.438,15.1055,13.722,16.489,14.925,13.682,16.168,19.859,18.03,21.688,19.939999999999998,18.031,21.849,21.0545,18.969,23.14,21.0545,18.969,23.14
2023-03-23T08:00:00Z,33.933,33.933,,73.6,73.6,,1007.742,1007.742,,,,,0.01,9.0,8.0,9.9,32.9,29.4,36.3,16.0,15.1,16.8,78.8,86.0,72.7,2193.225,1963.282,2423.168,625.4435000000001,568.543,682.344,76.9365,68.666,85.207,4.8165,5.079,4.554,0.8300000000000001,0.646,1.014,0.3725,0.285,0.46,11.741,10.817,12.665,11.741,10.817,12.665,15.512,14.132,16.892,15.512,14.132,16.892,16.3815,14.917,17.846,16.3815,14.917,17.846
2023-03-23T09:00:00Z,30.867,30.867,,76.466,76.466,,1007.635,1007.635,,,,,0.01,9.1,7.9,10.2,33.2,29.4,37.1,16.1,15.1,17.0,78.2,86.0,71.6,2216.5195,1962.407,2470.632,631.289,564.975,697.603,77.7955,67.46,88.131,4.761,5.197,4.325,0.76,0.653,0.867,11.190999999999999,0.266,22.116,11.934000000000001,10.751,13.117,11.934000000000001,10.751,13.117,15.657,14.021,17.293,15.657,14.021,17.293,17.765,14.69,20.84,16.4265,14.69,18.163
2023-03-23T10:00:00Z,26.8,26.8,,78.8,78.8,,1007.362,1007.362,,,,,0.01,7.6,6.7,8.5,28.1,25.4,30.9,14.8,14.0,15.5,89.1,96.4,82.8,1875.5675,1691.21,2059.925,536.0635,488.275,583.852,64.959,56.171,73.747,3.7725,3.875,3.67,0.611,0.585,0.637,0.2245,0.222,0.227,10.004999999999999,9.124,10.886,10.004999999999999,9.124,10.886,13.0395,11.748,14.331,13.0395,11.748,14.331,13.693999999999999,12.377,15.011,13.693999999999999,12.377,15.011
2023-03-23T11:00:00Z,22.867,22.867,,80.367,80.367,,1006.966,1006.966,,,,,0.01,6.0,5.4,6.6,22.1,20.2,23.9,12.9,12.3,13.5,106.9,113.8,100.7,1471.8085,1348.002,1595.615,421.3755,388.626,454.125,50.9585,44.523,57.394,2.7885,2.915,2.662,0.4255,0.4,0.451,0.1385,0.15,0.127,7.641500000000001,7.021,8.262,7.641500000000001,7.021,8.262,9.98,9.101,10.859,9.98,9.101,10.859,10.440999999999999,9.498,11.384,10.440999999999999,9.498,11.384
2023-03-23T12:00:00Z,22.733,22.733,,81.3,81.3,,1006.721,1006.721,,,,,0.01,5.9,5.2,6.5,21.8,19.7,23.8,12.8,12.1,13.5,108.0,115.9,101.1,1450.9765,1313.989,1587.964,414.3655,378.452,450.279,49.37949999999999,43.724,55.035,2.874,3.071,2.677,0.4525,0.375,0.53,0.1825,0.134,0.231,7.512499999999999,6.854,8.171,7.512499999999999,6.854,8.171,9.782499999999999,8.865,10.7,9.782499999999999,8.865,10.7,10.27,9.297,11.243,10.27,9.297,11.243
2023-03-23T13:00:00Z,21.6,21.6,,81.566,81.566,,1006.462,1006.462,,,,,0.01,5.0,4.4,5.5,19.1,17.4,20.8,11.9,11.3,12.5,118.5,126.3,111.6,1272.225,1159.343,1385.107,361.4955,333.715,389.276,40.2605,34.642,45.879,2.185,2.261,2.109,0.3795,0.374,0.385,0.0955,0.081,0.11,6.4030000000000005,5.91,6.896,6.4030000000000005,5.91,6.896,8.2285,7.445,9.012,8.2285,7.445,9.012,8.632,7.837,9.427,8.632,7.837,9.427
2023-03-23T14:00:00Z,21.1,21.1,,81.9,81.9,,1006.486,1006.486,,,,,0.01,5.1,4.6,5.7,19.8,17.9,21.7,12.2,11.5,12.8,115.5,124.0,108.2,1319.6955,1191.912,1447.479,374.8675,341.689,408.046,41.463499999999996,36.074,46.853,2.3025,2.242,2.363,0.354,0.353,0.355,0.14400000000000002,0.162,0.126,6.6585,6.087,7.23,6.6585,6.087,7.23,8.5665,7.745,9.388,8.5665,7.745,9.388,8.9835,8.14,9.827,8.9835,8.14,9.827
2023-03-23T15:00:00Z,23.5,23.5,,79.834,79.834,,1006.61,1006.61,,,,,0.01,5.8,5.1,6.4,22.1,19.6,24.6,13.0,12.1,13.7,106.8,116.2,98.8,1473.424,1309.475,1637.373,418.36,377.8,458.92,47.078,41.494,52.662,2.7845,2.938,2.631,0.42100000000000004,0.394,0.448,0.16249999999999998,0.183,0.142,7.5405,6.816,8.265,7.5405,6.816,8.265,9.724,8.698,10.75,9.724,8.698,10.75,10.221499999999999,9.187,11.256,10.221499999999999,9.187,11.256
2023-03-23T16:00:00Z,26.355,26.355,,77.156,77.156,,1007.131,1007.131,,,,,0.01,7.7,6.7,8.7,28.7,25.6,31.9,14.9,14.0,15.7,87.7,95.8,80.8,1916.181,1706.704,2125.658,544.665,491.655,597.675,65.4855,55.64,75.331,4.0395,4.072,4.007,0.6645,0.571,0.758,0.274,0.285,0.263,10.169,9.247,11.091,10.169,9.247,11.091,13.255500000000001,11.849,14.662,13.255500000000001,11.849,14.662,13.996500000000001,12.517,15.476,13.996500000000001,12.517,15.476
2023-03-23T17:00:00Z,28.633,28.633,,74.367,74.367,,1007.86,1007.86,,,,,0.01,11.4,10.1,12.7,39.6,35.9,43.4,17.5,16.7,18.3,67.8,73.5,62.9,2640.5575,2390.644,2890.471,755.5745,693.229,817.92,105.6285,92.964,118.293,7.945499999999999,8.86,7.031,1.1775,0.994,1.361,0.366,0.311,0.421,14.309999999999999,13.26,15.36,14.256499999999999,13.26,15.253,19.736,18.219,21.253,19.751,18.219,21.283,21.063499999999998,19.374,22.753,21.063499999999998,19.374,22.753
2023-03-23T18:00:00Z,32.367,32.367,,72.466,72.466,,1008.702,1008.702,,,,,0.01,19.6,17.3,21.9,68.7,61.6,75.9,22.2,21.3,23.1,42.2,46.5,38.6,4582.2315,4107.557,5056.906,1306.1025,1188.152,1424.053,181.454,161.258,201.65,15.049999999999999,17.99,12.11,2.154,1.967,2.341,0.6905,0.502,0.879,25.284999999999997,23.304,27.266,22.656,21.486,23.826,32.3465,30.544,34.149,35.0615,32.344,37.779,36.9725,34.265,39.68,37.42,34.495,40.345
2023-03-23T19:00:00Z,35.1,35.1,,70.733,70.733,,1009.449,1009.449,,,,,0.01,22.5,19.8,25.2,79.2,70.4,88.0,23.5,22.5,24.5,37.1,41.3,33.7,5279.496999999999,4690.324,5868.67,1510.9405000000002,1361.844,1660.037,207.421,184.07,230.772,17.613,20.105,15.121,2.3585000000000003,2.102,2.615,0.8440000000000001,0.752,0.936,29.5785,27.032,32.125,25.045499999999997,23.761,26.33,35.9815,34.06,37.903,40.959500000000006,37.515,44.404,42.1865,39.103,45.27,43.539,39.772,47.306
